출원번호,등록번호,출원일,발명의 명칭,출원인,출원인_norm,출원인_그룹,출원인_국적1,WIPS패밀리 ID,_패밀리내건수,Current CPC Main,label_v1,label_source,신호_휴머노이드,신호_Tier,신호_제외_수술,신호_제외_외골격,신호_제외_청소,신호_제외_물류전용,신호_제외_완구,_결함
18/248643,12370702,2021-10-12,"Systems and methods for designing, testing, and validating a robotic system","MacDonald, Dettwiler and Associates Inc.",MACDONALD DETTWILER AND ASSOCIATES,MACDONALD DETTWILER AND ASSOCIATES,CA,114919713,1,B25J-0019/0095,GRAY,,False,True,False,False,False,False,False,
18/048271,12479092,2022-10-20,System and method for learning sequences in robotic tasks for generalization to new tasks,"Mitsubishi Electric Research Laboratories, Inc.",MITSUBISHI ELECTRIC RESEARCH LABORATORIES,MITSUBISHI ELECTRIC,미상,114920706,1,B25J-0009/163,GRAY,,False,True,False,False,False,False,False,
18/569087,12564944,2022-09-27,Robot and robot control method,"BEIJING YOUZHUJU NETWORK TECHNOLOGY CO., LTD.",BEIJING YOUZHUJU NETWORK TECHNOLOGY,BEIJING YOUZHUJU NETWORK TECHNOLOGY,CN,114940942,1,B25J-0009/162,GRAY,,False,True,False,False,False,False,False,
17/854730,12454050,2022-06-30,Reactive interactions for robotic applications and other automated systems,NVIDIA CORPORATION,NVIDIA,NVIDIA,US,114942285,1,B25J-0009/1612,GRAY,,False,True,False,False,False,False,False,
16/949754,12053893,2020-11-12,Module insertion system for robotic assembly,"BRIGHT MACHINES, INC.",BRIGHT MACHINES,BRIGHT MACHINES,US,115000728,1,B25J-0009/1687,GRAY,,False,True,False,False,False,False,False,
18/085702,12617098,2022-12-21,"Method, apparatus, and system for automating operation of a machine","Y SOFT CORPORATION, A.S.",Y SOFT AS,Y SOFT AS,미상,115010300,1,B25J-0009/1694,GRAY,,False,True,False,False,False,False,False,
14/714489,9751213,2015-05-18,System and method for robot operating environment discovery,ROSS VIDEO LIMITED,ROSS VIDEO,ROSS VIDEO,CA,115013330,1,B25J-0009/1638,GRAY,,False,True,False,False,False,False,False,
16/648450,11370111,2018-09-20,System and method for adaptive bin picking for manufacturing,MAGNA INTERNATIONAL INC.,MAGNA INTERNATIONAL,MAGNA INTERNATIONAL,CA,115015519,1,B25J-0009/1612,GRAY,,False,False,False,False,False,False,False,
18/397942,12617102,2023-12-27,Robotic polishing system and method for using same,PRATT & WHITNEY CANADA CORP.,PRATT & WHITNEY CANADA,PRATT & WHITNEY CANADA,CA,115019464,1,B25J-0011/0065,GRAY,,False,False,False,False,False,False,False,
18/695751,12617096,2022-09-15,Coordination of multiple robots using graph neural networks,GDM HOLDING LLC,GDM,GDM,US,115022287,1,B25J-0009/1682,GRAY,,False,True,False,False,False,False,False,
18/279941,12617091,2022-03-04,Safety features for a robot assembly and method of same,MAGNA POWERTRAIN GMBH & CO KG,MAGNA POWERTRAIN & CO KG,MAGNA POWERTRAIN & CO KG,AT,115025152,1,B25J-0009/1666,GRAY,,False,True,False,False,False,False,False,
18/545967,12617093,2023-12-19,Real-time robotic control using digital twin models,INTRINSIC INNOVATION LLC,INTRINSIC INNOVATION,ALPHABET,US,115025153,1,B25J-0009/1671,GRAY,,False,False,False,False,False,False,False,
17/870648,12539610,2022-07-21,"Methods, systems, and computer program products for reachability constraint manipulation for height thresholded scenarios in robotic depalletization","Intelligrated Headquarters, LLC",INTELLIGRATED HEADQUARTERS,INTELLIGRATED HEADQUARTERS,US,115026348,1,B25J-0009/1666,GRAY,,False,True,False,False,False,True,False,
18/885248,12577067,2024-09-13,Robotic depalletization system and method,"Hand Held Products, Inc.",HAND HELD PRODUCTS,HAND HELD PRODUCTS,US,115032488,1,B25J-0009/1697,GRAY,,False,True,False,False,False,True,False,
16/967830,12070865,2019-02-07,Device and method for use in cleaning a facade,Skyline Robotics Ltd.,SKYLINE ROBOTICS,SKYLINE ROBOTICS,IL,115032857,1,B25J-0005/00,GRAY,,False,True,False,False,False,False,False,
17/935879,12629822,2022-09-27,Device and method for controlling a robot,ROBERT BOSCH GMBH,ROBERT BOSCH,ROBERT BOSCH,DE,115040052,1,B25J-0009/163,GRAY,,False,True,False,False,False,False,False,
18/018199,12629832,2021-08-18,Robot control device,FANUC CORPORATION,FANUC,FANUC,JP,115040062,1,B25J-0009/1666,GRAY,,False,False,False,False,False,False,False,
18/146079,12629833,2022-12-23,Trajectory planning systems and methods,INTEL CORPORATION,INTEL,INTEL,US,115040063,1,B25J-0009/1666,GRAY,,False,True,False,False,False,False,False,
18/707600,12629836,2022-11-03,"Robot suspension judgment method based on laser points, a map update method and a chip","AMICRO SEMICONDUCTOR CO., LTD.",AMICRO SEMICONDUCTOR,AMICRO SEMICONDUCTOR,CN,115040066,1,B25J-0009/1676,GRAY,,False,False,False,False,False,False,False,
18/356525,12629837,2023-07-21,Method for robot assembly skill learning,FANUC CORPORATION,FANUC,FANUC,JP,115040067,1,B25J-0009/1687,GRAY,,False,True,False,False,False,False,False,
18/608971,12629840,2024-03-19,"Operation control device, operation control system, operation control method, and storage medium","HONDA MOTOR CO., LTD.",HONDA MOTOR,HONDA,JP,115040070,1,B25J-0009/1692,GRAY,,False,True,False,False,False,False,False,
17/723916,12629849,2022-04-19,Inverse tendon actuated fingers for active grasping,"Toyota Research Institute, Inc.",TOYOTA RESEARCH INSTITUTE,TOYOTA,US,115040079,1,B25J-0015/12,GRAY,,False,True,False,False,False,False,False,
18/553183,12632028,2021-04-23,Numerical control device and numerical control system,FANUC CORPORATION,FANUC,FANUC,JP,115042225,1,B25J-0009/16,GRAY,,False,False,False,False,False,False,False,
17/351351,12632695,2021-06-18,Robotic demonstration retrieval systems and methods,NAVER CORPORATION,NAVER,NAVER,KR,115042880,1,B25J-0009/1664,GRAY,,False,True,False,False,False,False,False,
16/971679,11964397,2019-02-15,"Method for moving tip of line-like object, controller, and three-dimensional camera",KURASHIKI BOSEKI KABUSHIKI KAISHA,KURASHIKI BOSEKI,KURASHIKI BOSEKI,JP,115113892,1,B25J-0009/1697,GRAY,,False,True,False,False,False,False,False,
18/328227,12605831,2023-06-02,Robot controller and robot control system,NACHI-FUJIKOSHI CORP.,NACHI-FUJIKOSHI,NACHI-FUJIKOSHI,JP,115124434,1,B25J-0009/1664,GRAY,,False,True,False,False,False,False,False,
18/278239,12533809,2022-01-19,"Robot posture determination device, method, and program",OMRON CORPORATION,OMRON,OMRON,JP,115148478,1,B25J-0009/1669,GRAY,,False,True,False,False,False,False,False,
15/956804,11154992,2018-04-19,"Soft robotic actuators for positioning, packaging, and assembling","SOFT ROBOTICS, INC.",SOFT ROBOTICS,SOFT ROBOTICS/OXIPITAL,US,115198713,1,B25J-0015/0023,GRAY,,False,True,False,False,False,False,False,
15/938595,10537990,2018-03-28,Split robotic article pick and put system,Dematic Corp.,DEMATIC,DEMATIC,US,115199374,1,B25J-0009/0093,GRAY,,False,True,False,False,False,False,False,
16/978318,12139340,2019-03-07,"Robot system for gripping an item in a storage and picking system, and operating method for same",TGW LOGISTICS GROUP GMBH,TGW LOGISTICS GROUP,TGW LOGISTICS GROUP,AT,115211249,1,B25J-0009/1612,GRAY,,False,True,False,False,False,False,False,
16/978311,12427656,2019-03-07,Robot system for testing a loading space of a loading aid in a storage and order-picking system and operating method therefor,TGW LOGISTICS GMBH,TGW LOGISTICS,TGW LOGISTICS,AT,115211506,1,B25J-0009/1612,GRAY,,False,True,False,False,False,True,False,
17/238940,11992955,2021-04-23,"Robotic spearing device for performing item capture and sorting, spearing end effector and method for performing same",WASTE ROBOTICS INC.,WASTE ROBOTICS,WASTE ROBOTICS,CA,115212109,1,B25J-0009/1679,GRAY,,False,True,False,False,False,True,False,
17/774764,12304068,2020-11-02,"Articulation having three degrees of freedom for a robot, and corresponding control method",POLLEN ROBOTICS,POLLEN ROBOTICS,POLLEN ROBOTICS,FR,115213210,1,B25J-0009/0048,GRAY,,False,True,False,False,False,False,False,
18/696290,12623347,2022-09-29,"Method for the safety control, during direct teaching, of a robotised system and relative robotised system",GAIOTTO AUTOMATION S.P.A.,GAIOTTO AUTOMATION,GAIOTTO AUTOMATION,IT,115217562,1,B25J-0009/1656,GRAY,,False,True,False,False,False,False,False,
18/190281,12623343,2023-03-27,Robot and method for controlling thereof,"Samsung Electronics Co., Ltd.",SAMSUNG ELECTRONICS,SAMSUNG,KR,115219037,1,B25J-0009/1661,GRAY,,False,True,False,False,False,False,False,
15/223141,10717196,2016-07-29,"Machine learning device, robot system, and machine learning method for learning workpiece picking operation","FANUC CORPORATION | PREFERRED NETWORKS, INC.",FANUC,FANUC,JP,115220064,2,B25J-0009/1697,GRAY,,False,True,False,False,False,False,False,
18/574965,12454056,2021-08-03,"Device, control device and method for generating signal for weaving motion",FANUC CORPORATION,FANUC,FANUC,JP,115220519,1,B25J-0009/16,GRAY,,False,False,False,False,False,False,False,
18/731745,12623350,2024-06-03,Universal manipulation interface,"Toyota Research Institute, Inc. | Toyota Jidosha Kabushiki Kaisha | THE BOARD OF TRUSTEES OF THE LELAND STANFORD JUNIOR UNIVERSITY",TOYOTA RESEARCH INSTITUTE,TOYOTA,US,115221556,1,B25J-0009/1697,GRAY,,False,True,False,False,False,False,False,
18/935741,12617074,2024-11-04,"Pick-up method, pick-up device, and pick-up system","SINTOKOGIO, LTD.",SINTOKOGIO,SINTOKOGIO,JP,115225320,1,B25J-0009/0096,GRAY,,False,True,False,False,False,False,False,
18/337573,12636778,2023-06-20,Intelligent scheduling system for construction robot and method for generating an interpretation,Feng Chia University,FENG CHIA UNIVERSITY,FENG CHIA UNIVERSITY,TW,115247066,1,B25J-0009/163,GRAY,,False,True,False,False,False,False,False,
18/730573,12636779,2023-01-17,Controlling a telerobot,KUKA DEUTSCHLAND GMBH,KUKA DEUTSCHLAND,KUKA,DE,115247067,1,B25J-0009/1633,GRAY,,False,False,False,False,False,False,False,
18/001586,12636781,2021-07-27,Control device and robot system,FANUC CORPORATION,FANUC,FANUC,JP,115247069,1,B25J-0009/1651,GRAY,,False,True,False,False,False,False,False,
17/884678,12636784,2022-08-10,Real-time motion and path planner for robots,Intel Corporation,INTEL,INTEL,US,115247072,1,B25J-0009/1666,GRAY,,False,True,False,False,False,False,False,
17/346311,12636790,2021-06-14,Image processing device,KEYENCE CORPORATION,KEYENCE,KEYENCE,JP,115247078,1,B25J-0009/1697,GRAY,,False,False,False,False,False,False,False,
18/254212,12636800,2021-12-14,Damage-point estimation device and damage-point estimation method,FANUC CORPORATION,FANUC,FANUC,JP,115247088,1,B25J-0009/1674,GRAY,,False,False,False,False,False,False,False,
16/870903,11518042,2020-05-09,Robotic assistant,UBTECH ROBOTICS CORP LTD,UBTECH ROBOTICS,UBTECH,CN,115307200,2,B25J-0011/009,GRAY,,False,True,False,False,False,False,False,
18/273387,12479096,2022-02-24,"Robot installation position measurement device, installation position measurement method, robot controller, teaching system, and simulator",FANUC CORPORATION,FANUC,FANUC,JP,115312051,1,B25J-0009/1656,GRAY,,False,False,False,False,False,False,False,
18/262577,12496732,2022-03-24,"Computation device for calculating permissible value of external force acting on robot device or workpiece, and device for controlling robot",FANUC CORPORATION,FANUC,FANUC,JP,115312536,1,B25J-0013/085,GRAY,,False,False,False,False,False,False,False,
17/699545,12186919,2022-03-21,Perception mast for an integrated mobile manipulator robot,"Boston Dynamics, Inc.",BOSTON DYNAMICS,HYUNDAI MOTOR GROUP(2021~)/구글·소프트뱅크(이전),US,115382836,1,B25J-0009/1697,GRAY,,False,True,False,False,False,True,False,
17/699523,12240105,2022-03-21,Dynamic mass estimation methods for an integrated mobile manipulator robot,"BOSTON DYNAMICS, INC.",BOSTON DYNAMICS,HYUNDAI MOTOR GROUP(2021~)/구글·소프트뱅크(이전),US,115382837,1,B25J-0009/1638,GRAY,,False,True,False,False,False,True,False,
15/618525,10252420,2017-06-09,Collaborative robot,"Precise Automation, Inc.",PRECISE AUTOMATION,PRECISE AUTOMATION,US,115388343,3,B25J-0009/1676,GRAY,,False,True,False,False,False,False,False,
17/613470,11958192,2020-06-01,Method and system for mobile reconfigurable robot for a large workspace,Amir Khajepour | Hamed Jamshidifar,AMIR KHAJEPOUR,AMIR KHAJEPOUR,CA,115389939,1,B25J-0009/1617,GRAY,,False,True,False,False,False,False,False,
17/456543,12377546,2021-11-24,System and method for automatically sorting and combining board pieces,MEKANIKA INC. | PRO-AUTOMATION INC.,MEKANIKA,MEKANIKA,CA,115390344,1,B25J-0009/1687,GRAY,,False,True,False,False,False,True,False,
17/746910,12064865,2022-05-17,Proximity sensing autonomous robotic systems and apparatus,"CORPORATION, COBIONIX",COBIONIX,COBIONIX,CA,115391609,1,B25J-0013/086,GRAY,,False,True,False,False,False,False,False,
18/630170,12311536,2024-04-09,"Vacuum-based end effector, system, and method for detecting parcel engagement and classifying parcels using audio","FORTNA SYSTEMS, INC.",FORTNA SYSTEMS,FORTNA SYSTEMS,US,115392854,1,B25J-0015/0683,E_auto,제외전용신호+Tier신호없음,False,False,False,False,False,True,False,
17/743709,12629827,2022-05-13,Rapid change mechanism for complex end effectors,The Boeing Company,THE BOEING,THE BOEING,US,115395490,1,B25J-0009/1612,GRAY,,False,False,False,False,False,False,False,
18/293937,12629847,2022-08-04,System for controlling robotic end effectors,EMI INTEGRATED SYSTEMS LTD.,EMI INTEGRATED SYSTEMS,EMI INTEGRATED SYSTEMS,IL,115396409,1,B25J-0015/0408,GRAY,,False,True,False,False,False,False,False,
18/189469,12629825,2023-03-24,Method of determining value of parameter for controlling wearable device and electronic device performing the method,"SAMSUNG ELECTRONICS CO., LTD.",SAMSUNG ELECTRONICS,SAMSUNG,KR,115396531,1,B25J-0009/1633,GRAY,,False,True,False,False,False,False,False,
18/414084,12629819,2024-01-16,Method and system for dexterous manipulation by a robot,"Honda Motor Co., Ltd.",HONDA MOTOR,HONDA,JP,115400856,1,B25J-0009/1605,GRAY,,False,True,False,False,False,False,False,
18/825339,12629839,2024-09-05,System and methods for robotic teleoperation intention estimation,"Honda Motor Co., Ltd.",HONDA MOTOR,HONDA,JP,115400858,1,B25J-0009/1689,GRAY,,False,True,True,False,False,True,False,
18/157797,11839975,2023-01-20,Controlling a robotic arm based on profilometer scans to perform precision workstation operations upon a workpiece,VAIA TECHNOLOGIES LLC,VAIA TECHNOLOGIES,VAIA TECHNOLOGIES,US,115401963,1,B25J-0009/1612,GRAY,,False,True,False,False,False,False,False,
17/823440,12454058,2022-08-30,"Methods, systems, and computer program products for executing partial depalletization operations in robotic depalletization","Intelligrated Headquarters, LLC",INTELLIGRATED HEADQUARTERS,INTELLIGRATED HEADQUARTERS,US,115401967,1,B25J-0009/1687,E_auto,제외전용신호+Tier신호없음,False,False,False,False,False,True,False,
18/526504,12552011,2023-12-01,Method and system for multirobot collaborative mobile manipulation,NORTHWESTERN UNIVERSITY,NORTHWESTERN UNIVERSITY,NORTHWESTERN UNIVERSITY,US,115404403,1,B25J-0005/007,GRAY,,False,True,False,False,False,True,False,
18/840904,12643222,2022-03-18,Parallel link robot and parallel link robot system,FANUC CORPORATION,FANUC,FANUC,JP,115420649,1,B25J-0009/0051,GRAY,,False,False,False,False,False,False,False,
18/003251,12643227,2021-06-28,Numerical control system,FANUC CORPORATION,FANUC,FANUC,JP,115420654,1,B25J-0009/1602,GRAY,,False,True,False,False,False,False,False,
18/553949,12643233,2022-04-13,Robotic cells,BAE SYSTEMS PLC,BAE SYSTEMS,BAE SYSTEMS,GB,115420660,1,B25J-0009/1661,GRAY,,False,False,False,False,False,False,False,
19/260568,12643243,2025-07-06,Autowrap robotics: AI platform for automated vehicle surface treatment using humanoid robots,AUTOWRAP ROBOTICS LLC,AUTOWRAP ROBOTICS,AUTOWRAP ROBOTICS,US,115420670,1,B25J-0015/0491,T1_auto,휴머노이드명시/전건T1_OEM,True,True,False,False,False,False,False,
17/822809,12643246,2022-08-29,Robotic end effectors and soft grippers thereof,HONG KONG CENTRE FOR LOGISTICS ROBOTICS LIMITED,HONG KONG CENTRE FOR LOGISTICS ROBOTICS,HONG KONG CENTRE FOR LOGISTICS ROBOTICS,CN,115420673,1,B25J-0015/12,GRAY,,False,True,False,False,False,False,False,
18/273824,12605829,2022-02-04,Robot system and workpiece supply method,FANUC CORPORATION,FANUC,FANUC,JP,115435160,1,B25J-0009/1633,GRAY,,False,True,False,False,False,False,False,
18/435800,12600031,2024-02-07,Tactile robotic training platform,Tacta Systems Inc.,TACTA SYSTEMS,TACTA SYSTEMS,US,115435473,2,B25J-0009/163,GRAY,,False,True,False,False,False,False,False,
18/201258,12420409,2023-05-24,Weld angle correction device,"LINCOLN GLOBAL, INC.",LINCOLN GLOBAL,LINCOLN GLOBAL,US,115441353,1,B25J-0009/1661,GRAY,,False,False,False,False,False,False,False,
17/598630,12246433,2020-03-20,Device and method for finishing a solid-propellant charge,ARIANEGROUP SAS,ARIANEGROUP,ARIANEGROUP,FR,115498831,1,B25J-0011/005,GRAY,,False,True,False,False,False,False,False,
18/162808,12311541,2023-02-01,"Generation method, computer program, and generation system",SEIKO EPSON CORPORATION,SEIKO EPSON,SEIKO EPSON,JP,115512958,1,B25J-0009/0081,GRAY,,False,True,False,False,False,False,False,
17/189381,12128558,2021-03-02,Compact traversing robot,PERSIMMON TECHNOLOGIES CORPORATION,PERSIMMON TECHNOLOGIES,PERSIMMON TECHNOLOGIES,US,115514346,2,B25J-0009/044,GRAY,,False,True,False,False,False,False,False,
17/531267,11926054,2021-11-19,Robot control method,"PANASONIC INTELLECTUAL PROPERTY MANAGEMENT CO., LTD.",PANASONIC INTELLECTUAL PROPERTY MANAGEMENT,PANASONIC,JP,115525715,1,B25J-0009/1641,GRAY,,False,True,False,False,False,False,False,
18/904343,12534837,2024-10-02,Sewing cell adjustable feature,"INTEVA PRODUCTS, LLC",INTEVA PRODUCTS,INTEVA PRODUCTS,US,115533340,1,B25J-0011/00,GRAY,,False,True,False,False,False,False,False,
18/026538,12397446,2021-09-22,Electrostatic attractor and robot hand comprising same,CREATIVE TECHNOLOGY CORPORATION,CREATIVE TECHNOLOGY,CREATIVE TECHNOLOGY,JP,115541648,1,B25J-0015/0085,GRAY,,False,True,False,False,False,False,False,
18/549021,12508708,2021-03-11,"Method of handling manipulator, control system and industrial robot",ABB SCHWEIZ AG,ABB SCHWEIZ,ABB,CH,115542868,1,B25J-0009/1664,GRAY,,False,True,False,False,False,False,False,
14/734719,10974382,2015-06-09,Soft robotic actuators utilizing asymmetric surfaces,"SOFT ROBOTICS, INC.",SOFT ROBOTICS,SOFT ROBOTICS/OXIPITAL,US,115571652,4,B25J-0009/142,GRAY,,False,True,False,False,False,False,False,
16/361684,11623348,2019-03-22,Torsional series elastic actuator,"ROBOLIGENT, INC.",ROBOLIGENT,ROBOLIGENT,US,115574690,2,B25J-0013/085,GRAY,,False,True,False,False,False,False,False,
18/213275,11826914,2023-06-23,Mechanical arm type measuring robot device and application method,Beijing LongRuan Technologies Inc.,BEIJING LONGRUAN TECHNOLOGIES,BEIJING LONGRUAN TECHNOLOGIES,CN,115580855,1,B25J-0009/1676,GRAY,,False,False,False,False,False,False,False,
17/941735,12059803,2022-09-09,Conveyor system with multiple robot singulators and buffering conveyor,"MATERIAL HANDLING SYSTEMS, INC.",MATERIAL HANDLING SYSTEMS,MATERIAL HANDLING SYSTEMS,US,115582021,2,B25J-0009/0093,E_auto,제외전용신호+Tier신호없음,False,False,False,False,False,True,False,
