record_id,등록번호,발명의 명칭,출원인,출원인_norm,출원인_그룹,출원인_국적1,출원일,WIPS패밀리 ID,Current CPC Main,relevance_score,candidate_type,label_v1,gold_v1_1,adjust
17/015238,11597080,Knowledge partitioning for task execution by conversational tele-presence robots in a geographically separated environment,TATA CONSULTANCY SERVICES LIMITED,TATA CONSULTANCY SERVICES,TATA CONSULTANCY SERVICES,IN,2020-09-09,108631338,B25J-0009/163,0.1,easy_negative,GRAY,False,
17/862022,12504741,Adaptive cyber manufacturing (ACM) through online human-AI partnerships,FLORIDA ATLANTIC UNIVERSITY BOARD OF TRUSTEES,FLORIDA ATLANTIC UNIVERSITY BOARD OF TRUSTEES,FLORIDA ATLANTIC UNIVERSITY BOARD OF TRUSTEES,US,2022-07-11,108693753,B25J-0009/1689,0.1,easy_negative,GRAY,False,
18/696238,12496718,"Method to control, through direct teaching, a closed robotised system and relative processing plant",GAIOTTO AUTOMATION S.P.A.,GAIOTTO AUTOMATION,GAIOTTO AUTOMATION,IT,2022-09-29,108535388,B25J-0009/1656,0.1,easy_negative,GRAY,False,
17/798731,12220806,Deburring device and control system,FANUC CORPORATION,FANUC,FANUC,JP,2021-02-15,108714770,B25J-0011/006,0.1,easy_negative,GRAY,False,
18/576156,12515351,Workpiece gripping determination mechanism for robot hand,FUJI CORPORATION,FUJI,FUJI,JP,2021-07-20,108701531,B25J-0013/082,0.1,easy_negative,GRAY,False,
18/681932,12515330,Robot control device,FANUC CORPORATION,FANUC,FANUC,JP,2021-09-17,108701510,B25J-0009/1656,0.1,easy_negative,GRAY,False,
18/477344,12515316,"Operation apparatus, robot system, manufacturing method, control method, and recording medium",Canon Kabushiki Kaisha,CANON,CANON,JP,2023-09-28,108701496,B25J-0009/1605,0.1,easy_negative,GRAY,False,
18/153021,12325132,Primary-and-secondary robot system,DENSO WAVE INCORPORATED,DENSO WAVE,DENSO,JP,2023-01-11,108717762,B25J-0009/163,0.1,easy_negative,GRAY,False,
16/775991,11565416,Transporting robot and method for controlling the same,LG ELECTRONICS INC.,LG ELECTRONICS,LG,KR,2020-01-29,108787355,B25J-0009/1666,0.1,easy_negative,GRAY,False,
16/553744,11254004,System identification of industrial robot dynamics for safety-critical applications,"VEO ROBOTICS, INC.",VEO ROBOTICS,VEO ROBOTICS,US,2019-08-28,108771400,B25J-0009/1653,0.1,easy_negative,GRAY,False,
18/470438,12521873,System and method for automatically collecting stirrup,Industrial Technology Research Institute,INDUSTRIAL TECHNOLOGY RESEARCH INSTITUTE,INDUSTRIAL TECHNOLOGY RESEARCH INSTITUTE,TW,2023-09-20,108898705,B25J-0009/1612,0.1,easy_negative,GRAY,False,
17/838039,12390928,Workflow for using tree search-based approach for placing boxes on pallet with limited knowledge of future sequence,"DEXTERITY, INC.",DEXTERITY,DEXTERITY,US,2022-06-10,108784831,B25J-0009/1664,0.1,easy_negative,GRAY,False,
18/627893,12528187,Method for planning a movement path for a robotic arm,National Yang Ming Chiao Tung University,NATIONAL YANG MING CHIAO TUNG UNIVERSITY,NATIONAL YANG MING CHIAO TUNG UNIVERSITY,TW,2024-04-05,109086078,B25J-0009/1664,0.1,easy_negative,GRAY,False,
17/855944,12214494,Teaching support device,SEIKO EPSON CORPORATION,SEIKO EPSON,SEIKO EPSON,JP,2022-07-01,108995967,B25J-0009/0081,0.1,easy_negative,GRAY,False,
17/636073,12521881,"Information processing device, control method, and storage medium",NEC CORPORATION,NEC,NEC,JP,2019-08-30,108898713,B25J-0009/1661,0.1,easy_negative,GRAY,False,
15/179493,10272572,Remotely controlling robotic platforms based on multi-modal sensory data,The Boeing Company,THE BOEING,THE BOEING,US,2016-06-10,108878495,B25J-0009/1697,0.1,easy_negative,GRAY,False,
17/013340,11642797,Gripper apparatus for grasping objects,Tata Consultancy Services Limited,TATA CONSULTANCY SERVICES,TATA CONSULTANCY SERVICES,IN,2020-09-04,108994454,B25J-0015/0616,0.1,easy_negative,GRAY,False,
16/589790,11389963,"Robot system including feed device, and feed table device",Fanuc Corporation,FANUC,FANUC,JP,2019-10-01,108983686,B25J-0009/1694,0.1,easy_negative,GRAY,False,
17/565619,12528200,Light for teach pendant,"Francis Joseph Osebold, III",FRANCIS JOSEPH OSEBOLD III,FRANCIS JOSEPH OSEBOLD III,US,2021-12-30,109086091,B25J-0013/06,0.1,easy_negative,GRAY,False,
17/482162,12090661,Velocity control-based robotic system,"DEXTERITY, INC.",DEXTERITY,DEXTERITY,US,2021-09-22,109050138,B25J-0009/0093,0.1,easy_negative,GRAY,False,
15/591978,10384353,System and method for a robotic manipulator system,"VEOLIA NUCLEAR SOLUTIONS, INC.",VEOLIA NUCLEAR SOLUTIONS,VEOLIA NUCLEAR SOLUTIONS,US,2017-05-10,109078767,B25J-0018/025,0.1,easy_negative,GRAY,False,
18/259514,12528191,Systems and methods for timed plan verification and strategy synthesis for multi-robot coordination,TELEFONAKTIEBOLAGET LM ERICSSON (PUBL),TELEFONAKTIEBOLAGET LM ERICSSON (PUBL),TELEFONAKTIEBOLAGET LM ERICSSON (PUBL),SE,2020-12-29,109086082,B25J-0009/1682,0.1,easy_negative,E_auto,False,
18/603490,12508715,Robotic systems and methods,Daniel Abrams,DANIEL ABRAMS,DANIEL ABRAMS,US,2024-03-13,109053340,B25J-0011/0005,0.1,easy_negative,GRAY,False,
18/261283,12370670,Dual-arm robot system,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,2022-01-12,108910994,B25J-0009/0087,0.1,easy_negative,GRAY,False,
19/173821,12528181,Three-degree-of-freedom parallel electromagnetic variable stiffness actuator as an end effector for robotic grinding and polishing,Huazhong University of Science and Technology,HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,CN,2025-04-09,109161776,B25J-0009/12,0.1,easy_negative,GRAY,False,
18/054707,12479087,"Robot, control method of robot, article manufacturing method using robot, and recording medium storing control program",Canon Kabushiki Kaisha,CANON,CANON,JP,2022-11-11,109156489,B25J-0009/06,0.1,easy_negative,GRAY,False,
18/100451,12515332,System and method for sequencing assembly tasks,eBots Inc.,EBOTS,EBOTS,US,2023-01-23,109212014,B25J-0009/1661,0.1,easy_negative,GRAY,False,
18/562897,12533792,Building exterior wall cleaning robot,IUCF-HYU (INDUSTRY-UNIVERSITY COOPERATION FOUNDATION HANYANG UNIVERSITY),IUCF-HYU (INDUSTRY-UNIVERSITY COOPERATION FOUNDATION HANYANG UNIVERSITY),IUCF-HYU (INDUSTRY-UNIVERSITY COOPERATION FOUNDATION HANYANG UNIVERSITY),KR,2022-05-09,109228641,B25J-0005/04,0.1,easy_negative,E_auto,False,
17/767644,12233542,Fault detection response in a robot arm,CMR SURGICAL LIMITED,CMR SURGICAL,CMR SURGICAL,GB,2020-10-09,109097961,B25J-0019/0004,0.1,easy_negative,GRAY,False,
18/701461,12528194,"Coordinate system calibration method, apparatus and system for robot, and medium","BEIJING JINGDONG QIANSHI TECHNOLOGY CO., LTD.",BEIJING JINGDONG QIANSHI TECHNOLOGY,BEIJING JINGDONG QIANSHI TECHNOLOGY,CN,2022-10-11,109086085,B25J-0009/16,0.1,easy_negative,GRAY,False,
16/709764,11897146,"Examination method for examining robot apparatus, control apparatus, and storage medium",Canon Kabushiki Kaisha,CANON,CANON,JP,2019-12-10,109207960,B25J-0009/1674,0.1,easy_negative,GRAY,False,
18/035689,12427676,Robot-mounted mobile device and positioning control method for system,"DMG MORI CO., LTD.",DMG MORI,DMG MORI,JP,2021-10-26,109204731,B25J-0013/087,0.1,easy_negative,GRAY,False,
17/919637,12296486,Program editing device,FANUC CORPORATION,FANUC,FANUC,JP,2021-04-14,109340257,B25J-0009/1656,0.1,easy_negative,GRAY,False,
19/046366,12427677,Method and system for control of a vertically translatable robot,"MYTRA, INC.",MYTRA,MYTRA,US,2025-02-05,109214024,B25J-0015/0033,0.1,easy_negative,GRAY,False,
18/754599,12533814,Apparatus and method for automatic calibration of a robotic arm in a modular system,"Pramana, Inc.",PRAMANA,PRAMANA,US,2024-06-26,109228663,B25J-0009/1692,0.1,easy_negative,GRAY,False,
14/724966,9669546,Robotic work object cell calibration method,Matthew E. Trompeter,MATTHEW E TROMPETER,MATTHEW E TROMPETER,US,2015-05-29,109821969,B25J-0009/1692,0.1,easy_negative,GRAY,False,
18/537707,12521871,Compiling robot behavior trees,INTRINSIC INNOVATION LLC,INTRINSIC INNOVATION,ALPHABET,US,2023-12-12,109212858,B25J-0009/1602,0.1,easy_negative,GRAY,False,
17/927062,12440977,"Control device, robot system, and control method for causing robot to execute work on workpiece",FANUC CORPORATION,FANUC,FANUC,JP,2021-05-24,109340269,B25J-0009/1664,0.1,easy_negative,GRAY,False,
17/999036,12325134,Robot control device and robot system,FANUC CORPORATION,FANUC,FANUC,JP,2021-05-13,109340263,B25J-0009/1656,0.1,easy_negative,GRAY,False,
14/832071,9993921,Flexible and stretchable electronic strain-limited layer for soft actuators,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,US,2015-08-21,109871104,B25J-0009/142,0.1,easy_negative,GRAY,False,
15/281382,10086516,"Color- or grayscale-sensing, magnetic, mobile, marking robot",PRESIDENT AND FELLOWS OF HARVARD COLLEGE,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,US,2016-09-30,109866726,B25J-0009/1697,0.1,easy_negative,GRAY,False,
17/850469,12240118,Force amplification mobile robotic system (exobot),PETRÓLEO BRASILEIRO S.A. – PETROBRAS | INSTITUTO TECNOLÓGICO DE AERONÁUTICA - ITA,PETRÓLEO BRASILEIRO – PETROBRAS,PETRÓLEO BRASILEIRO – PETROBRAS,BR,2022-06-27,109409544,B25J-0009/1633,0.1,easy_negative,T1_auto,False,
15/262015,10005189,"Extensible and retractable arm mechanism, and robot arm",Life Robotics Inc.,LIFE ROBOTICS,LIFE ROBOTICS,JP,2016-09-12,109865314,B25J-0018/025,0.1,easy_negative,GRAY,False,
15/744536,10828788,Distributed pressurization and exhaust systems for soft robots,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,US,2016-07-12,109884665,B25J-0018/06,0.1,easy_negative,GRAY,False,
16/618465,11370106,Pallet robot with scissor lift,DUECKER GROUP GMBH,DUECKER GROUP,DUECKER GROUP,DE,2018-06-04,109911363,B25J-0005/00,0.1,easy_negative,GRAY,False,
14/928491,10005184,Industrial robot and a method for controlling an industrial robot,Comau S.p.A.,COMAU,COMAU,IT,2015-10-30,110319133,B25J-0009/1676,0.1,easy_negative,GRAY,False,
16/264901,11213950,Proximate robot object detection and avoidance,LOCUS ROBOTICS CORP.,LOCUS ROBOTICS,LOCUS ROBOTICS,US,2019-02-01,109937496,B25J-0009/1666,0.1,easy_negative,GRAY,False,
16/224513,12486061,Robotic kitting system,"DEXTERITY, INC.",DEXTERITY,DEXTERITY,US,2018-12-18,109931094,B25J-0009/0093,0.1,easy_negative,GRAY,False,
15/620300,10005180,Robotic servicing multifunctional tool,"MACDONALD, DETTWILER AND ASSOCIATES INC.",MACDONALD DETTWILER AND ASSOCIATES,MACDONALD DETTWILER AND ASSOCIATES,CA,2017-06-12,110357593,B25J-0009/16,0.1,easy_negative,GRAY,False,
16/018215,10787316,Stocking assistant robot,"SUNRISE R&D HOLDINGS, LLC",SUNRISE R&D,SUNRISE R&D,US,2018-06-26,109927280,B25J-0005/007,0.1,easy_negative,GRAY,False,
14/657699,9597795,System for moving a mobile tendon controlled platform robot,METISS B.V.,METISS,METISS,NL,2015-03-13,110244328,B25J-0009/0078,0.1,easy_negative,GRAY,False,
15/342500,10265850,Robotic sensing apparatus and methods of sensor planning,General Electric Company,GENERAL ELECTRIC,GENERAL ELECTRIC,US,2016-11-03,110353696,B25J-0009/163,0.1,easy_negative,GRAY,False,
15/704223,10414039,Remotely controlled packable robot,"Foster-Miller, Inc.",FOSTER-MILLER,FOSTER-MILLER,US,2017-09-14,110350085,B25J-0005/005,0.1,easy_negative,GRAY,False,
15/704379,10471589,Remotely controlled packable robot,"Foster-Miller, Inc.",FOSTER-MILLER,FOSTER-MILLER,US,2017-09-14,110350088,B25J-0009/102,0.1,easy_negative,GRAY,False,
17/049922,12151371,Waste sorting gantry robot,MP ZENROBOTICS OY,MP ZENROBOTICS,MP ZENROBOTICS,FI,2019-04-18,110408121,B25J-0009/026,0.1,easy_negative,GRAY,False,
15/266594,10086519,Everting end effector for use with an articulated arm in a robotic system,"BERKSHIRE GREY, INC.",BERKSHIRE GREY,BERKSHIRE GREY,US,2016-09-15,110365086,B25J-0015/0616,0.1,easy_negative,GRAY,False,
15/789032,10766140,Teach mode collision avoidance system and method for industrial robotic manipulators,BATTELLE MEMORIAL INSTITUTE,BATTELLE MEMORIAL INSTITUTE,BATTELLE MEMORIAL INSTITUTE,US,2017-10-20,110366811,B25J-0009/1676,0.1,easy_negative,GRAY,False,
17/051422,11660762,Waste sorting robot,MP ZENROBOTICS OY,MP ZENROBOTICS,MP ZENROBOTICS,FI,2019-04-18,110405633,B25J-0015/0616,0.1,easy_negative,GRAY,False,
17/587946,12076857,"Method for precise, intuitive positioning of robotic welding machine","ROBOTIC TECHNOLOGIES OF TENNESSEE, LLC",ROBOTIC TECHNOLOGIES OF TENNESSEE,ROBOTIC TECHNOLOGIES OF TENNESSEE,US,2022-01-28,110473671,B25J-0009/0081,0.1,easy_negative,GRAY,False,
17/061527,11187252,Mechanically programmable closed fluid actuation system,UNIVERSAL CITY STUDIOS LLC,UNIVERSAL CITY STUDIOS,UNIVERSAL CITY STUDIOS,US,2020-10-01,110436331,B25J-0009/142,0.1,easy_negative,GRAY,False,
18/167584,12528190,Systems and methods for deformable object manipulation using air,"COLUMBIA UNIVERSITY | TOYOTA RESEARCH INSTITUTE, INC. | TOYOTA JIDOSHA KABUSHIKI KAISHA",COLUMBIA UNIVERSITY,COLUMBIA UNIVERSITY,US,2023-02-10,111888505,B25J-0009/1682,0.1,easy_negative,GRAY,False,
17/492041,12528206,"Tool stocker, interchangeable tool, robot apparatus, robot system, control method of robot system, and storage medium",Canon Kabushiki Kaisha,CANON,CANON,JP,2021-10-01,111886361,B25J-0015/0491,0.1,easy_negative,GRAY,False,
16/453197,11511415,System and method for robotic bin picking,"TERADYNE, INC.",TERADYNE,TERADYNE,US,2019-06-26,110412602,B25J-0009/1612,0.1,easy_negative,GRAY,False,
17/774913,12103175,Robotic apparatus,PROCESS VISION LTD.,PROCESS VISION,PROCESS VISION,GB,2020-09-08,110438913,B25J-0009/065,0.1,easy_negative,GRAY,False,
18/033347,12065317,"Pallet transfer device for robot palletizing, a system for robot palletizing including the pallet transfer device and a method for robot palletizing",ROBOTAUTOMATION SVENSKA AB,ROBOTAUTOMATION SVENSKA,ROBOTAUTOMATION SVENSKA,SE,2021-10-07,110455672,B25J-0009/0009,0.1,easy_negative,E_auto,False,
16/855015,11691279,Systems and methods for maintaining vacuum hose life in hose routing systems in programmable motion systems,"BERKSHIRE GREY OPERATING COMPANY, INC.",BERKSHIRE GREY OPERATING,BERKSHIRE GREY OPERATING,US,2020-04-22,110427939,B25J-0009/1633,0.1,easy_negative,GRAY,False,
17/795458,12109699,"Method for controlling at least one servomotor, associated control device, robot and computer program product",KUKA DEUTSCHLAND GMBH,KUKA DEUTSCHLAND,KUKA,DE,2021-01-13,111896084,B25J-0009/126,0.1,easy_negative,GRAY,False,
18/369225,12528183,Arm angle interval solving method and robotic arm using the same,UBTECH ROBOTICS CORP LTD,UBTECH ROBOTICS,UBTECH,CN,2023-09-18,111888504,B25J-0009/1607,0.1,easy_negative,GRAY,False,
18/063206,12539600,"Robot system, method of controlling the robot system, recording medium, method of teaching the robot system, and method of manufacturing products",CANON KABUSHIKI KAISHA,CANON,CANON,JP,2022-12-08,111898743,B25J-0009/0081,0.1,easy_negative,GRAY,False,
18/369858,12528193,"Robot calibration method, robot and computer-readable storage medium",UBTECH ROBOTICS CORP LTD,UBTECH ROBOTICS,UBTECH,CN,2023-09-19,111888507,B25J-0009/1692,0.1,easy_negative,GRAY,False,
18/008301,12263601,Angle calibration method,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,2021-06-04,111994246,B25J-0009/1692,0.1,easy_negative,GRAY,False,
18/027748,12544917,"Device for acquiring positional relationship between robot and working machine, control device, system, method, and computer program",FANUC CORPORATION,FANUC,FANUC,JP,2021-09-28,112105423,B25J-0009/1628,0.1,easy_negative,GRAY,False,
18/257806,12533812,Co-handling robot having a mixed-force control law providing high effector sensitivity and enabling interaction with the body of the robot,COMMISSARIAT A L'ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,COMMISSARIAT A L'ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,COMMISSARIAT A L'ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,FR,2021-12-17,111980378,B25J-0009/1689,0.1,easy_negative,GRAY,False,
15/510362,10487879,"Ball bearing assembly method and assembly device, and ball bearing produced using said assembly method",NSK LTD.,NSK,NSK,JP,2015-09-11,112069077,B25J-0015/06,0.1,easy_negative,GRAY,False,
18/553943,12544907,Robotic cells,BAE SYSTEMS PLC,BAE SYSTEMS,BAE SYSTEMS,GB,2022-04-13,112105413,B25J-0009/0084,0.1,easy_negative,GRAY,False,
17/990292,12036670,Systems and methods for actuation of a robotic manipulator,"Boston Dynamics, Inc.",BOSTON DYNAMICS,HYUNDAI MOTOR GROUP(2021~)/구글·소프트뱅크(이전),US,2022-11-18,112073044,B25J-0009/106,0.1,easy_negative,GRAY,False,
18/012716,12427655,Robot controller and robot system,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,2021-06-23,111993802,B25J-0009/161,0.1,easy_negative,GRAY,False,
17/749469,12454057,System for component fastening system using cooperative robot and fastening method thereof,"Hyundai Mobis Co., Ltd.",HYUNDAI MOBIS,HYUNDAI MOTOR GROUP,KR,2022-05-20,112100609,B25J-0009/1682,0.1,easy_negative,GRAY,False,
18/248067,12539597,"Robot system, and control method for same",KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,2021-10-05,111898740,B25J-0003/00,0.1,easy_negative,GRAY,False,
18/178566,12539608,Systems and methods for motion control of robots,KEYWESTTECH LLC.,KEYWESTTECH,KEYWESTTECH,US,2023-03-06,111898751,B25J-0009/1664,0.1,easy_negative,GRAY,False,
17/880802,12172318,Robot with smart trajectory recording,"LINCOLN GLOBAL, INC.",LINCOLN GLOBAL,LINCOLN GLOBAL,US,2022-08-04,112175374,B25J-0009/1664,0.1,easy_negative,GRAY,False,
18/299933,12544939,"Tool coupling device, tool coupling device set, robot and manufacturing or handling system",IPR—Intelligente Peripherien für Roboter Gmb | IPR—Intelligente Peripherien für Roboter GmbH,IPR—INTELLIGENTE PERIPHERIEN FÜR ROBOTER GMB,IPR—INTELLIGENTE PERIPHERIEN FÜR ROBOTER GMB,DE,2023-04-13,112105445,B25J-0015/0416,0.1,easy_negative,GRAY,False,
18/540757,12544912,Snap-through joint module and soft robot including same,Seoul National Unviversity R&DB Foundation | Seoul National University R&DB Foundation,SEOUL NATIONAL UNVIVERSITY R&DB FOUNDATION,SEOUL NATIONAL UNVIVERSITY R&DB FOUNDATION,KR,2023-12-14,112105418,B25J-0009/142,0.1,easy_negative,GRAY,False,
17/799984,12544923,Generation of operation sequences indicating operations to be executed by a robot executing a task and peripheral equipment that delivers or receives an object relating to the task to or from the robot,NEC CORPORATION,NEC,NEC,JP,2020-02-25,112105429,B25J-0009/1661,0.1,easy_negative,GRAY,False,
18/035555,12508711,Robot system and a method for monitoring a robot system,UNIVERSAL ROBOTS A/S,UNIVERSAL ROBOTS A/S,UNIVERSAL ROBOTS A/S,DK,2021-11-05,112265352,B25J-0009/1674,0.1,easy_negative,GRAY,False,
17/852932,12263576,Robot system for automated assembly of modular component,"HYUNDAI MOBIS CO., LTD.",HYUNDAI MOBIS,HYUNDAI MOTOR GROUP,KR,2022-06-29,112188338,B25J-0015/04,0.1,easy_negative,GRAY,False,
17/806417,12552025,Remote development of embedded systems,"Amazon Technologies, Inc.",AMAZON TECHNOLOGIES,AMAZON,US,2022-06-10,112288771,B25J-0009/1656,0.1,easy_negative,GRAY,False,
17/920307,12552023,"Method for controlling a robot, and system",DEUTSCHES ZENTRUM FÜR LUFT- UND RAUMFAHRT E.V.,DEUTSCHES ZENTRUM FÜR LUFT- UND RAUMFAHRT EV,DEUTSCHES ZENTRUM FÜR LUFT- UND RAUMFAHRT EV,DE,2021-04-16,112288769,B25J-0009/1633,0.1,easy_negative,GRAY,False,
18/239621,12539598,Multi-function modular reconfigurable modular robotic vehicle,Kun Cheng | Wenyan Wu,KUN CHENG,KUN CHENG,US,2023-08-29,112463435,B25J-0005/007,0.1,easy_negative,GRAY,False,
